agent_id,agent_type,capacity,da_position,est_imb_price_down,est_imb_price_up,imbalance,imbalance_cost,position,revenue,t
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,0
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,1
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,2
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,3
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,4
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,5
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,6
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,7
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,8
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,9
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,10
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,11
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,12
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,13
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,14
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,15
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,16
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,17
14,DispatchableAgent,100.0,50.0,0.0,0.0,50.0,3000.0,0.0,0.0,18
14,DispatchableAgent,100.0,50.0,0.0,0.0,45.0,2700.0,5.0,259.1435105561121,19
14,DispatchableAgent,100.0,50.0,0.0,0.0,45.0,2700.0,5.0,259.1435105561121,20
14,DispatchableAgent,100.0,50.0,0.0,0.0,45.0,2700.0,5.0,259.1435105561121,21
14,DispatchableAgent,100.0,50.0,0.0,0.0,45.0,2700.0,5.0,259.1435105561121,22
14,DispatchableAgent,100.0,50.0,0.0,0.0,45.0,2700.0,5.0,259.1435105561121,23
14,DispatchableAgent,100.0,50.0,0.0,0.0,45.0,2700.0,5.0,259.1435105561121,24
14,DispatchableAgent,100.0,50.0,0.0,0.0,45.0,2700.0,5.0,259.1435105561121,25
14,DispatchableAgent,100.0,50.0,0.0,0.0,45.0,2700.0,5.0,259.1435105561121,26
14,DispatchableAgent,100.0,50.0,0.0,0.0,40.0,2400.0,10.0,559.2635468516986,27
14,DispatchableAgent,100.0,50.0,0.0,0.0,40.0,2400.0,10.0,559.2635468516986,28
14,DispatchableAgent,100.0,50.0,0.0,0.0,40.0,2400.0,10.0,559.2635468516986,29
14,DispatchableAgent,100.0,50.0,0.0,0.0,35.0,2100.0,15.0,854.1166977923954,30
14,DispatchableAgent,100.0,50.0,0.0,0.0,35.0,2100.0,15.0,854.1166977923954,31
14,DispatchableAgent,100.0,50.0,0.0,0.0,30.0,1800.0,20.0,1163.798630123981,32
14,DispatchableAgent,100.0,50.0,0.0,0.0,30.0,1800.0,20.0,1163.798630123981,33
14,DispatchableAgent,100.0,50.0,0.0,0.0,30.0,1800.0,20.0,1163.798630123981,34
14,DispatchableAgent,100.0,50.0,0.0,0.0,30.0,1800.0,20.0,1163.798630123981,35
14,DispatchableAgent,100.0,50.0,0.0,0.0,30.0,1800.0,20.0,1163.798630123981,36
14,DispatchableAgent,100.0,50.0,0.0,0.0,25.0,1500.0,25.0,1476.709087570424,37
14,DispatchableAgent,100.0,50.0,0.0,0.0,25.0,1500.0,25.0,1476.709087570424,38
14,DispatchableAgent,100.0,50.0,0.0,0.0,25.0,1500.0,25.0,1476.709087570424,39
14,DispatchableAgent,100.0,50.0,0.0,0.0,25.0,1500.0,25.0,1476.709087570424,40
14,DispatchableAgent,100.0,50.0,0.0,0.0,25.0,1500.0,25.0,1476.709087570424,41
14,DispatchableAgent,100.0,50.0,0.0,0.0,20.0,1200.0,30.0,1807.9850967986088,42
14,DispatchableAgent,100.0,50.0,0.0,0.0,20.0,1200.0,30.0,1807.9850967986088,43
14,DispatchableAgent,100.0,50.0,0.0,0.0,15.0,900.0,35.0,2135.3467819039515,44
14,DispatchableAgent,100.0,50.0,0.0,0.0,15.0,900.0,35.0,2135.3467819039515,45
14,DispatchableAgent,100.0,50.0,0.0,0.0,10.0,600.0,40.0,2466.3805801004078,46
14,DispatchableAgent,100.0,50.0,0.0,0.0,10.0,600.0,40.0,2466.3805801004078,47
14,DispatchableAgent,100.0,50.0,0.0,0.0,5.0,300.0,45.0,2805.205924223305,48
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,49
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,50
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,51
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,52
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,53
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,54
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,55
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,56
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,57
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,58
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,59
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,60
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,61
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,62
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,63
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,64
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,65
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,66
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,67
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,68
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,69
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,70
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,71
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,72
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,73
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,74
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,75
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,76
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,77
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,78
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,79
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,80
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,81
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,82
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,83
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,84
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,85
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,86
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,87
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,88
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,89
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,90
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,91
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,92
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,93
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,94
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,95
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,96
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,97
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,98
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,99
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,100
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,101
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,102
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,103
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,104
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,105
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,106
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,107
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,108
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,109
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,110
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,111
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,112
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,113
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,114
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,115
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,116
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,117
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,118
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,119
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,120
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,121
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,122
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,123
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,124
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,125
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,126
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,127
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,128
14,DispatchableAgent,100.0,50.0,0.0,0.0,0.0,0.0,50.0,3138.611607306893,129
