agent_id,agent_type,capacity,da_position,est_imb_price_down,est_imb_price_up,imbalance,imbalance_cost,position,product_id,revenue,t
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,0
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,1
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,2
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,3
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,4
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,5
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,6
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,7
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,8
18,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,9
18,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.0,0,251.01195089760233,10
18,VariableAgent,60.0,0.0,0.0,0.0,9.999999999999996,599.9999999999998,10.000000000000004,0,495.7458195751439,11
18,VariableAgent,60.0,0.0,0.0,0.0,9.999999999999996,599.9999999999998,10.000000000000004,0,495.7458195751439,12
18,VariableAgent,60.0,0.0,0.0,0.0,4.999999999999984,299.99999999999903,15.000000000000016,0,747.1866897907823,13
18,VariableAgent,60.0,0.0,0.0,0.0,4.999999999999984,299.99999999999903,15.000000000000016,0,747.1866897907823,14
18,VariableAgent,60.0,0.0,0.0,0.0,4.999999999999984,299.99999999999903,15.000000000000016,0,747.1866897907823,15
18,VariableAgent,60.0,0.0,0.0,0.0,2.2999999999999794,137.99999999999875,17.70000000000002,0,887.1028544097247,16
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,17
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,18
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,19
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,20
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,21
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,22
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,23
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,24
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,25
18,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1004.7750684631492,26
