agent_id,agent_type,capacity,da_position,est_imb_price_down,est_imb_price_up,imbalance,imbalance_cost,position,revenue,t
109,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,0
109,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,1
109,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,2
109,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,3
109,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.0,261.3569371839257,4
109,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.0,261.3569371839257,5
109,VariableAgent,60.0,0.0,0.0,0.0,9.999999999999996,599.9999999999998,10.000000000000004,508.8055389237658,6
109,VariableAgent,60.0,0.0,0.0,0.0,9.999999999999996,599.9999999999998,10.000000000000004,508.8055389237658,7
109,VariableAgent,60.0,0.0,0.0,0.0,9.999999999999996,599.9999999999998,10.000000000000004,508.8055389237658,8
109,VariableAgent,60.0,0.0,0.0,0.0,9.999999999999996,599.9999999999998,10.000000000000004,508.8055389237658,9
109,VariableAgent,60.0,0.0,0.0,0.0,9.999999999999996,599.9999999999998,10.000000000000004,508.8055389237658,10
109,VariableAgent,60.0,0.0,0.0,0.0,9.699999999999996,581.9999999999998,10.300000000000004,524.632908679606,11
109,VariableAgent,60.0,0.0,0.0,0.0,4.999999999999984,299.99999999999903,15.000000000000016,766.5092359173883,12
109,VariableAgent,60.0,0.0,0.0,0.0,4.999999999999984,299.99999999999903,15.000000000000016,766.5092359173883,13
109,VariableAgent,60.0,0.0,0.0,0.0,4.999999999999984,299.99999999999903,15.000000000000016,766.5092359173883,14
109,VariableAgent,60.0,0.0,0.0,0.0,-1.0658141036401503e-14,4.263256414560601e-13,20.00000000000001,1022.573587778239,15
109,VariableAgent,60.0,0.0,0.0,0.0,-1.0658141036401503e-14,4.263256414560601e-13,20.00000000000001,1022.573587778239,16
109,VariableAgent,60.0,0.0,0.0,0.0,-1.0658141036401503e-14,4.263256414560601e-13,20.00000000000001,1022.573587778239,17
109,VariableAgent,60.0,0.0,0.0,0.0,-1.0658141036401503e-14,4.263256414560601e-13,20.00000000000001,1022.573587778239,18
109,VariableAgent,60.0,0.0,0.0,0.0,-1.0658141036401503e-14,4.263256414560601e-13,20.00000000000001,1022.573587778239,19
109,VariableAgent,60.0,0.0,0.0,0.0,-1.0658141036401503e-14,4.263256414560601e-13,20.00000000000001,1022.573587778239,20
