agent_id,agent_type,capacity,da_position,est_imb_price_down,est_imb_price_up,imbalance,imbalance_cost,position,revenue,t
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,0
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,1
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,2
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,3
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,4
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,5
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,6
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,7
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,8
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,9
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,10
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,11
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,12
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,13
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,14
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,15
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,16
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,17
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,18
15,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0.0,19
15,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.000000000000001,250.8590176078756,20
15,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.000000000000001,250.8590176078756,21
15,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.000000000000001,250.8590176078756,22
15,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.000000000000001,250.8590176078756,23
15,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.000000000000001,250.8590176078756,24
15,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.000000000000001,250.8590176078756,25
15,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.000000000000001,250.8590176078756,26
15,VariableAgent,60.0,0.0,0.0,0.0,15.0,900.0,5.000000000000001,250.8590176078756,27
