agent_id,agent_type,capacity,da_position,est_imb_price_down,est_imb_price_up,imbalance,imbalance_cost,position,product_id,revenue,t
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,0
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,1
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,2
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,3
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,4
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,5
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,6
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,7
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,8
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,9
16,VariableAgent,60.0,0.0,0.0,0.0,20.0,1200.0,0.0,0,0.0,10
16,VariableAgent,60.0,0.0,0.0,0.0,17.09999999999998,1025.9999999999989,2.90000000000002,0,146.7179050332166,11
16,VariableAgent,60.0,0.0,0.0,0.0,17.09999999999998,1025.9999999999989,2.90000000000002,0,146.7179050332166,12
16,VariableAgent,60.0,0.0,0.0,0.0,16.599999999999984,995.999999999999,3.4000000000000172,0,172.22600598758248,13
16,VariableAgent,60.0,0.0,0.0,0.0,16.599999999999984,995.999999999999,3.4000000000000172,0,172.22600598758248,14
16,VariableAgent,60.0,0.0,0.0,0.0,16.599999999999984,995.999999999999,3.4000000000000172,0,172.22600598758248,15
16,VariableAgent,60.0,0.0,0.0,0.0,16.599999999999984,995.999999999999,3.4000000000000172,0,172.22600598758248,16
16,VariableAgent,60.0,0.0,0.0,0.0,16.599999999999984,995.999999999999,3.4000000000000172,0,172.22600598758248,17
16,VariableAgent,60.0,0.0,0.0,0.0,16.599999999999984,995.999999999999,3.4000000000000172,0,172.22600598758248,18
16,VariableAgent,60.0,0.0,0.0,0.0,16.599999999999984,995.999999999999,3.4000000000000172,0,172.22600598758248,19
16,VariableAgent,60.0,0.0,0.0,0.0,11.599999999999984,695.999999999999,8.400000000000016,0,421.80729317289564,20
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,21
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,22
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,23
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,24
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,25
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,26
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,27
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,28
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,29
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,30
16,VariableAgent,60.0,0.0,0.0,0.0,6.599999999999971,395.9999999999983,13.400000000000029,0,669.8781762241734,31
16,VariableAgent,60.0,0.0,0.0,0.0,1.5999999999999588,95.99999999999753,18.40000000000004,0,920.2618637236648,32
16,VariableAgent,60.0,0.0,0.0,0.0,1.5999999999999588,95.99999999999753,18.40000000000004,0,920.2618637236648,33
16,VariableAgent,60.0,0.0,0.0,0.0,1.5999999999999588,95.99999999999753,18.40000000000004,0,920.2618637236648,34
16,VariableAgent,60.0,0.0,0.0,0.0,1.5999999999999588,95.99999999999753,18.40000000000004,0,920.2618637236648,35
16,VariableAgent,60.0,0.0,0.0,0.0,1.5999999999999588,95.99999999999753,18.40000000000004,0,920.2618637236648,36
16,VariableAgent,60.0,0.0,0.0,0.0,1.5999999999999588,95.99999999999753,18.40000000000004,0,920.2618637236648,37
16,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1002.3355107498305,38
16,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1002.3355107498305,39
16,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1002.3355107498305,40
16,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1002.3355107498305,41
16,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1002.3355107498305,42
16,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1002.3355107498305,43
16,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1002.3355107498305,44
16,VariableAgent,60.0,0.0,0.0,0.0,-3.552713678800501e-15,1.4210854715202004e-13,20.000000000000004,0,1002.3355107498305,45
