agent_id,agent_type,capacity,da_position,est_imb_price_down,est_imb_price_up,imbalance,imbalance_cost,position,revenue,t
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,1.8,108.0,-1.8,-89.2782031265571,1
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,2.6999999999999997,161.99999999999997,-2.6999999999999997,-135.28328512845184,2
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,0.5999999999999999,35.99999999999999,-0.5999999999999999,-30.07654177476282,3
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,2.9999999999999996,179.99999999999997,-2.9999999999999996,-152.43520141168582,4
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,2.9999999999999996,179.99999999999997,-2.9999999999999996,-152.80444470839782,5
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,4.199999999999999,251.99999999999994,-4.199999999999999,-213.09861299819494,6
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,6.899999999999998,413.9999999999999,-6.899999999999998,-349.67019252013273,7
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,5.999999999999999,359.99999999999994,-5.999999999999999,-302.4488743382471,8
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,4.8,288.0,-4.8,-240.28088331274807,9
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,5.3999999999999995,323.99999999999994,-5.3999999999999995,-271.6590784412581,10
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,5.3999999999999995,323.99999999999994,-5.3999999999999995,-275.43001622512963,11
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,6.599999999999999,395.99999999999994,-6.599999999999999,-337.70377188987425,12
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,7.199999999999998,431.9999999999999,-7.199999999999998,-367.31540734073354,13
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,7.499999999999998,449.9999999999999,-7.499999999999998,-383.2117245160336,14
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,7.499999999999998,449.9999999999999,-7.499999999999998,-386.35880267419105,15
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,10.500000000000005,630.0000000000003,-10.500000000000005,-537.6574962037952,16
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,10.200000000000005,612.0000000000002,-10.200000000000005,-524.6348667190916,17
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,8.400000000000006,504.00000000000034,-8.400000000000006,-431.9605600174222,18
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,10.800000000000006,648.0000000000003,-10.800000000000006,-557.8678194334743,19
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,11.400000000000006,684.0000000000003,-11.400000000000006,-591.3767405529953,20
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,13.20000000000001,792.0000000000006,-13.20000000000001,-680.843641529369,21
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,12.600000000000009,756.0000000000005,-12.600000000000009,-650.8793940757915,22
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,14.700000000000008,882.0000000000005,-14.700000000000008,-760.1878673841155,23
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,15.60000000000001,936.0000000000006,-15.60000000000001,-806.4932259672352,24
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,14.70000000000001,882.0000000000006,-14.70000000000001,-757.1767151495717,25
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,15.600000000000012,936.0000000000007,-15.600000000000012,-800.6452070811814,26
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,13.800000000000008,828.0000000000005,-13.800000000000008,-710.7888326893366,27
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,13.200000000000006,792.0000000000003,-13.200000000000006,-678.8751085147936,28
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,12.600000000000009,756.0000000000005,-12.600000000000009,-652.3021638570074,29
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,13.20000000000001,792.0000000000006,-13.20000000000001,-683.0318019329876,30
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,15.30000000000001,918.0000000000006,-15.30000000000001,-792.0258300314691,31
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,16.800000000000008,1008.0000000000005,-16.800000000000008,-864.7023000846463,32
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,18.600000000000012,1116.0000000000007,-18.600000000000012,-956.598116169597,33
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,19.500000000000007,1170.0000000000005,-19.500000000000007,-1002.7413114357514,34
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,20.10000000000001,1206.0000000000005,-20.10000000000001,-1037.6680797995982,35
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,18.000000000000004,1080.0000000000002,-18.000000000000004,-928.9322933922234,36
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,19.500000000000007,1170.0000000000005,-19.500000000000007,-1003.6944465694991,37
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,20.40000000000001,1224.0000000000005,-20.40000000000001,-1051.9854456437433,38
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,19.200000000000006,1152.0000000000005,-19.200000000000006,-992.1163932717583,39
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,18.900000000000006,1134.0000000000005,-18.900000000000006,-973.2521308183125,40
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,19.200000000000006,1152.0000000000005,-19.200000000000006,-991.1457458183904,41
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,18.000000000000004,1080.0000000000002,-18.000000000000004,-927.1975216238752,42
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,17.400000000000002,1044.0000000000002,-17.400000000000002,-899.0948064588783,43
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,19.200000000000006,1152.0000000000005,-19.200000000000006,-993.386790944377,44
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,19.200000000000006,1152.0000000000005,-19.200000000000006,-994.4403815858651,45
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,18.900000000000006,1134.0000000000005,-18.900000000000006,-980.21162610543,46
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,18.000000000000004,1080.0000000000002,-18.000000000000004,-935.7632264072007,47
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,18.000000000000004,1080.0000000000002,-18.000000000000004,-938.5396336428025,48
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,17.1,1026.0,-17.1,-894.2797044284519,49
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,17.400000000000002,1044.0000000000002,-17.400000000000002,-912.2645700165486,50
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,16.5,990.0,-16.5,-866.5583946413257,51
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,15.299999999999997,917.9999999999998,-15.299999999999997,-804.341702867993,52
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,15.299999999999997,917.9999999999998,-15.299999999999997,-799.1842057298502,53
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,14.099999999999994,845.9999999999997,-14.099999999999994,-737.2095699577964,54
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,16.8,1008.0,-16.8,-878.224813187554,55
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,16.500000000000004,990.0000000000002,-16.500000000000004,-864.0649878896143,56
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,16.800000000000004,1008.0000000000002,-16.800000000000004,-878.0868105305369,57
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,16.200000000000003,972.0000000000002,-16.200000000000003,-849.3642120708398,58
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,18.60000000000001,1116.0000000000005,-18.60000000000001,-974.8444259703616,59
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,15.600000000000001,936.0000000000001,-15.600000000000001,-824.4044540771534,60
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,15.600000000000001,936.0000000000001,-15.600000000000001,-826.8744689348944,61
61,RandomLiquidityAgent,100.0,0.0,0.0,0.0,15.0,900.0,-15.0,-797.6684644305888,62
