agent_id,agent_type,capacity,da_position,est_imb_price_down,est_imb_price_up,imbalance,imbalance_cost,position,revenue,t
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,5.0,300.0,-5.0,-248.67434066362537,2
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.0,0.0,0.0,21.10127548499012,3
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-5.0,200.0,5.0,306.70003186454886,4
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.0,0.0,0.0,31.654307500042442,5
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-5.0,200.0,5.0,324.32041264866973,6
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-10.0,400.0,10.0,631.9269017523768,7
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-15.0,600.0,15.0,940.3059224760755,8
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-20.0,800.0,20.0,1253.5947446852658,9
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-24.125,965.0,24.125,1519.710238996274,10
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-19.125,765.0,19.125,1218.7180218142591,11
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-24.125,965.0,24.125,1538.5537998551463,12
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-29.125,1165.0,29.125,1864.0914241216608,13
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-24.125,965.0,24.125,1554.2828531096877,14
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-29.125,1165.0,29.125,1885.717358224555,15
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-29.125,1165.0,29.125,1885.717358224555,16
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-24.125,965.0,24.125,1560.5041331754942,17
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-19.125,765.0,19.125,1242.792528485694,18
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-14.125,565.0,14.125,921.1816182998833,19
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-19.125,765.0,19.125,1264.2964087727228,20
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-14.125,565.0,14.125,939.3048502916781,21
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-14.125,565.0,14.125,939.3048502916781,22
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-9.125,365.0,9.125,613.1616919408204,23
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,283.08810481604644,24
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-9.125,365.0,9.125,618.1466691013475,25
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,293.71058492881497,26
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-9.125,365.0,9.125,629.4554003355104,27
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,305.9608577039173,28
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.875,52.5,-0.875,-17.14041033631493,29
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,318.5105471160937,30
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.875,52.5,-0.875,1.3583511293428856,31
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,342.51193662765587,32
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.875,52.5,-0.875,19.314266694371362,33
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,357.1862941952827,34
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,357.1862941952827,35
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-9.125,365.0,9.125,695.5891955679491,36
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,364.92617377142585,37
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,364.92617377142585,38
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.875,52.5,-0.875,40.03466135669861,39
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,5.875,352.5,-5.875,-276.12035879622675,40
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.875,52.5,-0.875,57.51737982080391,41
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,393.22563806235047,42
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-9.125,365.0,9.125,730.0267348148041,43
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-9.125,365.0,9.125,730.0267348148041,44
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-14.125,565.0,14.125,1068.9055052743943,45
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-9.125,365.0,9.125,742.3587146196919,46
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,422.8821952733123,47
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,422.8821952733123,48
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,422.8821952733123,49
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.875,52.5,-0.875,98.86951608921959,50
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,-4.125,165.0,4.125,437.4525878262067,51
14,SimpleTrendAgent,100.0,0.0,0.0,0.0,0.875,52.5,-0.875,111.38888902595954,52
